开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20130830,555,0.52,20130930,0.5474
20130830,1115,2.8248,20130930,2.7775
20130830,73,2.8057,20130930,2.6102
20130830,511,32.7001,20130930,31.5982
20130930,1088,13.8903,20131031,13.8903
20130930,336,2.177,20131031,2.2646
20130930,210,5.0335,20131031,4.0386
20130930,555,0.5474,20131031,0.6266
20130930,590,17.3679,20131031,19.1329
20130930,1115,2.7775,20131031,2.8531
20130930,73,2.6102,20131031,2.8546
20130930,460,1.9701,20131031,2.1464
20130930,511,31.5982,20131031,29.6274
20131031,1088,13.8903,20131129,15.6008
20131031,336,2.2646,20131129,2.7768
20131031,210,4.0386,20131129,3.5166
20131031,555,0.6266,20131129,0.7949
20131031,1115,2.8531,20131129,2.7397
20131031,511,29.6274,20131129,31.9213
20131129,1088,15.6008,20131231,14.5686
20131129,336,2.7768,20131231,2.8914
20131129,210,3.5166,20131231,3.4476
20131129,555,0.7949,20131231,0.9632
20131129,590,20.4743,20131231,21.2968
20131129,1115,2.7397,20131231,2.8815
20131129,73,2.48,20131231,1.98
20131129,511,31.9213,20131231,33.3429
20131231,1088,14.5686,20140130,11.5251
20131231,336,2.8914,20140130,2.696
20131231,67,60.8,20140130,55.6
20131231,555,0.9632,20140130,1.0754
20131231,590,21.2968,20140130,18.4091
20131231,1115,2.8815,20140130,2.8059
20131231,73,1.98,20140130,2.06
20131231,587,1.0081,20140130,1.2408
20131231,511,33.3429,20140130,30.9521
20140130,1088,11.5251,20140228,12.5632
20140130,3983,3.1392,20140228,3.196
20140130,336,2.696,20140228,2.4852
20140130,67,55.6,20140228,56
20140130,555,1.0754,20140228,1.0567
20140130,590,18.4091,20140228,19.3837
20140130,73,2.06,20140228,1.85
20140130,511,30.9521,20140228,30.3705
20140228,1088,12.5632,20140331,13.2415
20140228,336,2.4852,20140331,2.5476
20140228,67,56,20140331,0
20140228,555,1.0567,20140331,0.8603
20140228,590,19.3837,20140331,18.1564
20140228,73,1.85,20140331,1.68
20140228,587,1.3042,20140331,1.1703
20140228,511,30.3705,20140331,30.2413
20140331,3983,2.8551,20140430,2.9332
20140331,336,2.5476,20140430,2.5268
20140331,67,0,20140430,0
20140331,1234,3.4923,20140430,3.2353
20140331,555,0.8603,20140430,0.8042
20140331,590,18.1564,20140430,15.8823
20140331,1115,3.0326,20140430,2.872
20140331,73,1.68,20140430,1.63
20140331,587,1.1703,20140430,1.1421
20140331,511,30.2413,20140430,32.0506
20140430,177,6.193,20140530,6.5841
20140430,1899,2.2865,20140530,2.1252
20140430,1234,3.2353,20140530,3.1905
20140430,551,14.9124,20140530,15.0058
20140430,555,0.8042,20140530,0.8042
20140430,590,15.8823,20140530,14.2219
20140430,1115,2.872,20140530,2.8248
20140430,73,1.63,20140530,1.79
20140430,511,32.0506,20140530,32.9753
20140430,1038,39.5898,20140530,41.9116
20140430,163,1.2296,20140530,1.1877
20140530,1899,2.1252,20140630,2.1871
20140530,1999,2.3775,20140630,2.2729
20140530,1234,3.1905,20140630,3.1584
20140530,551,15.0058,20140630,16.7688
20140530,555,0.8042,20140630,0.8785
20140530,590,14.2219,20140630,16.7487
20140530,1115,2.8248,20140630,2.6536
20140530,73,1.79,20140630,1.76
20140530,511,32.9753,20140630,33.8502
20140530,1038,41.9116,20140630,42.9095
20140630,1899,2.1871,20140731,2.1802
20140630,1999,2.2729,20140731,2.2224
20140630,1234,3.1584,20140731,3.2609
20140630,551,16.7688,20140731,16.6405
20140630,555,0.8785,20140731,0.7926
20140630,590,16.7487,20140731,17.5067
20140630,1115,2.6536,20140731,2.537
20140630,73,1.76,20140731,1.67
20140630,511,33.8502,20140731,33.6819
20140630,1038,42.9095,20140731,43.7477
20140731,1899,2.1802,20140829,2.0633
20140731,555,0.7926,20140829,0.8499
20140731,1115,2.537,20140829,2.4203
20140731,829,1.7625,20140829,1.6789
20140731,73,1.67,20140829,1.65
20140731,511,33.6819,20140829,33.3118
20140731,1038,43.7477,20140829,45.1218
20140829,1899,2.0633,20140930,1.8226
20140829,555,0.8499,20140930,0.7639
20140829,1115,2.4203,20140930,2.8092
20140829,829,1.6789,20140930,1.41
20140829,73,1.65,20140930,1.61
20140829,511,33.3118,20140930,31.0457
20140829,1038,45.1218,20140930,43.7118
20140930,177,6.1044,20141031,6.4336
20140930,1899,1.8226,20141031,1.857
20140930,555,0.7639,20141031,0.7769
20140930,1115,2.8092,20141031,2.6342
20140930,829,1.41,20141031,1.348
20140930,511,31.0457,20141031,28.7965
20140930,1038,43.7118,20141031,45.1218
20141031,177,6.4336,20141128,6.5533
20141031,1899,1.857,20141128,1.9326
20141031,555,0.7769,20141128,0.6589
20141031,1115,2.6342,20141128,3.3243
20141031,829,1.348,20141128,1.4034
20141031,511,28.7965,20141128,29.6826
20141031,1038,45.1218,20141128,46.5319
20141128,177,6.5533,20141231,6.8824
20141128,1899,1.9326,20141231,1.8776
20141128,555,0.6589,20141231,0.5999
20141128,1115,3.3243,20141231,2.78
20141128,829,1.4034,20141231,1.5327
20141128,511,29.6826,20141231,31.0117
20141128,1038,46.5319,20141231,45.4441
20141231,177,6.8824,20150130,7.1293
20141231,1899,1.8776,20150130,1.7194
20141231,555,0.5999,20150130,0.6097
20141231,1115,2.78,20150130,2.5564
20141231,829,1.5327,20150130,1.3234
20141231,511,31.0117,20150130,32.9201
20141231,1038,45.4441,20150130,51.0843
20150130,177,7.1293,20150227,7.1816
20150130,1899,1.7194,20150227,1.5268
20150130,555,0.6097,20150227,0.5901
20150130,1115,2.5564,20150227,2.5273
20150130,829,1.3234,20150227,1.4157
20150130,511,32.9201,20150227,33.738
20150130,1038,51.0843,20150227,53.6224
20150227,177,7.1816,20150331,7.7203
20150227,1899,1.5268,20150331,1.4581
20150227,555,0.5901,20150331,0.5606
20150227,1115,2.5273,20150331,2.4689
20150227,829,1.4157,20150331,1.5511
20150227,587,1.4793,20150331,1.5911
20150227,511,33.738,20150331,32.7497
20150227,1038,53.6224,20150331,54.3073
20150331,1899,1.4581,20150430,1.7332
20150331,3818,0.8111,20150430,1.1065
20150331,555,0.5606,20150430,0.5704
20150331,829,1.5511,20150430,1.4896
20150331,511,32.7497,20150430,34.6922
20150331,194,7.1102,20150430,7.647
20150430,586,18.3013,20150529,22.1045
20150430,590,18.5136,20150529,18.5513
20150430,829,1.4896,20150529,1.4669
20150430,2211,4.2139,20150529,3.8882
20150430,1051,0.2534,20150529,0.2868
20150430,3315,4.2299,20150529,4.0149
20150529,586,22.1045,20150630,16.2493
20150529,590,18.5513,20150630,17.0022
20150529,829,1.4669,20150630,1.2287
20150529,2211,3.8882,20150630,4.0561
20150529,2005,2.7685,20150630,0
20150529,1051,0.2868,20150630,0.2332
20150529,3315,4.0149,20150630,3.1348
20150529,696,12.415,20150630,9.9926
20150529,1,100.4664,20150630,93.7686
20150630,1088,11.2628,20150731,9.5701
20150630,586,16.2493,20150731,14.5245
20150630,829,1.2287,20150731,0.9717
20150630,2211,4.0561,20150731,3.3901
20150630,2005,0,20150731,2.1203
20150630,3315,3.1348,20150731,3.0385
20150630,696,9.9926,20150731,8.9748
20150731,1088,9.5701,20150831,8.906
20150731,586,14.5245,20150831,16.2311
20150731,3818,1.2434,20150831,1.1877
20150731,590,16.0577,20150831,15.5015
20150731,543,1.6269,20150831,1.4732
20150731,829,0.9717,20150831,0.7084
20150731,2211,3.3901,20150831,2.7836
20150731,2005,2.1203,20150831,2.074
20150731,3315,3.0385,20150831,2.4411
20150731,696,8.9748,20150831,8.9471
20150831,586,16.2311,20150930,14.9965
20150831,3818,1.1877,20150930,1.1964
20150831,590,15.5015,20150930,15.052
20150831,829,0.7084,20150930,0.6206
20150831,2211,2.7836,20150930,2.55
20150831,2005,2.074,20150930,1.8642
20150831,3315,2.4411,20150930,2.4796
20150831,696,8.9471,20150930,8.9563
20150930,1088,7.5519,20151030,8.5415
20150930,586,14.9965,20151030,16.1585
20150930,3818,1.1964,20151030,1.2597
20150930,590,15.052,20151030,15.6178
20150930,829,0.6206,20151030,0.7084
20150930,2211,2.55,20151030,3.04
20150930,2005,1.8642,20151030,1.7892
20150930,3315,2.4796,20151030,2.5952
20150930,696,8.9563,20151030,10.7328
20151030,586,16.1585,20151130,14.8876
20151030,3818,1.2597,20151130,1.2344
20151030,590,15.6178,20151130,13.8274
20151030,829,0.7084,20151130,0.7147
20151030,2211,3.04,20151130,3.05
20151030,3315,2.5952,20151130,2.1648
20151030,696,10.7328,20151130,12.2132
20151130,586,14.8876,20151231,14.5245
20151130,3818,1.2344,20151231,1.1711
20151130,590,13.8274,20151231,13.135
20151130,829,0.7147,20151231,0.7084
20151130,2211,3.05,20151231,2.95
20151130,2005,1.8455,20151231,1.9298
20151130,1051,0.1681,20151231,0.1768
20151130,3315,2.1648,20151231,2.1456
20151130,696,12.2132,20151231,11.6395
20151231,586,14.5245,20160129,11.0749
20151231,3818,1.1711,20160129,0.9559
20151231,1023,2.2372,20160129,1.8229
20151231,590,13.135,20160129,11.0045
20151231,543,1.486,20160129,1.281
20151231,829,0.7084,20160129,0.5329
20151231,2211,2.95,20160129,2.39
20151231,3315,2.1456,20160129,1.5224
20151231,777,21.0438,20160129,18.1591
20151231,696,11.6395,20160129,10.3997
20160129,586,11.0749,20160229,11.1112
20160129,3818,0.9559,20160229,1.0571
20160129,1023,1.8229,20160229,1.9334
