开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20170331,1051,0.146,20170428,0.138
20170331,342,2.35,20170428,2.4
20170331,3336,2.6765,20170428,2.4431
20170331,1138,4.1415,20170428,3.9115
20170428,750,3.4405,20170531,3.3242
20170428,3883,1.9105,20170531,1.9422
20170531,750,3.3242,20170630,3.2635
20170531,3883,1.9422,20170630,1.9581
20170531,3818,0.9779,20170630,0.9779
20170630,750,3.2635,20170731,2.9569
20170630,1098,7.4665,20170731,7.9437
20170630,3883,1.9581,20170731,2.8605
20170630,3818,0.9779,20170731,1.0063
20170630,855,4.1222,20170731,3.7346
20170731,750,2.9569,20170831,2.5712
20170731,1098,7.9437,20170831,7.8514
20170731,855,3.7346,20170831,3.8843
20170731,787,2.2329,20170831,2.1726
20170831,1098,7.8514,20170929,9.7592
20170831,750,2.5712,20170929,2.5712
20170831,3818,1.1715,20170929,1.129
20170831,855,3.8843,20170929,5.0095
20170831,787,2.1726,20170929,2.2329
20170929,861,4.3049,20171031,4.5893
20170929,3818,1.129,20171031,1.2224
20170929,750,2.5712,20171031,2.769
20171031,861,4.5893,20171130,4.099
20171031,3818,1.2224,20171130,1.1715
20171031,750,2.769,20171130,2.7196
20171130,861,4.099,20171229,5.1581
20171130,787,2.1424,20171229,1.9915
20171130,3818,1.1715,20171229,1.2224
20171130,750,2.7196,20171229,3.2931
20171130,951,3.5995,20171229,4.3755
20171229,861,5.1581,20180131,4.5697
20171229,787,1.9915,20180131,2.0217
20171229,3818,1.2224,20180131,1.3412
20180131,861,4.5697,20180228,4.3246
20180131,878,14.6474,20180228,14.2337
20180131,787,2.0217,20180228,1.72
20180131,750,3.1646,20180228,3.0855
20180228,861,4.3246,20180329,4.1971
20180228,878,14.2337,20180329,13.5568
20180228,787,1.72,20180329,1.3729
20180228,3818,1.2818,20180329,1.1715
20180329,861,4.1971,20180430,4.3442
20180329,878,13.5568,20180430,13.0679
20180329,787,1.3729,20180430,1.1315
20180329,2868,3.2572,20180430,3.1157
20180329,194,10.5333,20180430,10.4834
20180430,878,13.0679,20180531,13.4419
20180430,787,1.1315,20180531,0.9505
20180430,2868,3.1157,20180531,2.9337
20180430,194,10.4834,20180531,10.6664
20180430,1618,2.1806,20180531,2.1368
20180430,2222,0.1478,20180531,0.1535
20180531,787,0.9505,20180629,1.5389
20180531,878,13.4419,20180629,12.317
20180531,2868,2.9337,20180629,2.3149
20180531,1618,2.1368,20180629,1.9617
20180531,194,10.6664,20180629,10.6664
20180531,2222,0.1535,20180629,0.1307
20180531,451,0.41,20180629,0.32
20180629,787,1.5389,20180731,1.3428
20180629,878,12.317,20180731,11.9738
20180629,2868,2.3149,20180731,2.5042
20180629,3836,2.9954,20180731,3.126
20180629,451,0.32,20180731,0.34
20180629,2222,0.1307,20180731,0.127
20180629,1618,1.9617,20180731,2.0804
20180629,194,10.6664,20180731,10.6664
20180731,480,4.0866,20180831,4.0275
20180731,878,11.9738,20180831,11.3446
20180731,2868,2.5042,20180831,2.264
20180731,3836,3.126,20180831,2.93
20180731,1528,7.6703,20180831,6.7742
