开仓时间,开仓标的,开仓价格,平仓时间,平仓价格
20160229,2369,1.13,20160331,1.29
20160229,2211,1.19,20160331,0.82
20160229,3618,2.8364,20160331,3.1019
20160229,1165,1.39,20160331,1.56
20160229,1366,0.9733,20160331,1.2526
20160229,1963,4.983,20160331,5.0146
20160229,3393,2.6325,20160331,3.0772
20160229,1431,0.435,20160331,0.415
20160229,3315,1.48,20160331,2.0468
20160229,434,2.084,20160331,2.5311
20160331,2369,1.29,20160429,1.56
20160331,1963,5.0146,20160429,4.8485
20160331,1366,1.2526,20160429,1.1986
20160331,3393,3.0772,20160429,3.1991
20160331,285,4.0493,20160429,4.3586
20160331,3836,3.4787,20160429,4.4601
20160429,1963,4.8485,20160531,4.6903
20160429,1366,1.1986,20160531,1.1625
20160429,1528,6.3137,20160531,6.174
20160429,658,5.2934,20160531,5.0852
20160531,1963,4.6903,20160630,4.9742
20160531,1366,1.1625,20160630,1.1452
20160531,1528,6.174,20160630,6.3462
20160531,658,5.0852,20160630,5.6982
20160630,1415,1.9255,20160729,2.1311
20160630,1963,4.9742,20160729,4.9241
20160630,1366,1.1452,20160729,1.2652
20160630,3315,1.4567,20160729,1.4433
20160630,3866,3.9905,20160729,3.7233
20160729,1963,4.9241,20160831,5.091
20160729,3315,1.4433,20160831,1.825
20160729,1366,1.2652,20160831,1.0343
20160729,658,5.2828,20160831,6.5019
20160729,3866,3.7233,20160831,4.2404
20160831,416,6.1028,20160930,8.5629
20160831,1963,5.091,20160930,5.3915
20160831,6196,3.9818,20160930,3.7256
20160831,1366,1.0343,20160930,1.2098
20160831,1415,1.9667,20160930,1.9118
20160831,3866,4.2404,20160930,4.2232
20160831,3315,1.825,20160930,1.6282
20160930,1963,5.3915,20161031,5.1912
20160930,6196,3.7256,20161031,3.6713
20160930,1366,1.2098,20161031,1.1821
20160930,3315,1.6282,20161031,1.5943
20160930,1415,1.9118,20161031,1.7131
20160930,3866,4.2232,20161031,4.3093
20161031,1963,5.1912,20161130,5.4332
20161031,6196,3.6713,20161130,3.7101
20161031,1578,5.2985,20161130,5.1831
20161031,1366,1.1821,20161130,1.1359
20161031,1415,1.7131,20161130,1.5418
20161031,3315,1.5943,20161130,1.5197
20161031,3866,4.3093,20161130,4.499
20161130,1963,5.4332,20161230,5.4583
20161130,6196,3.7101,20161230,3.7256
20161130,1578,5.1831,20161230,5.109
20161130,1366,1.1359,20161230,0.9974
20161130,1415,1.5418,20161230,1.3088
20161130,3315,1.5197,20161230,1.3772
20161130,3866,4.499,20161230,4.9988
20161230,1963,5.4583,20170127,5.5584
20161230,6196,3.7256,20170127,3.5549
20161230,1415,1.3088,20170127,1.5281
20161230,1366,0.9974,20170127,1.0066
20161230,3315,1.3772,20170127,1.5333
20170127,3301,5.3947,20170228,5.1004
20170127,1963,5.5584,20170228,5.7337
20170127,1528,5.9047,20170228,6.2714
20170127,1415,1.5281,20170228,1.6514
20170127,3315,1.5333,20170228,1.479
20170127,855,4.7475,20170228,4.5361
20170228,3301,5.1004,20170331,5.3234
20170228,1963,5.7337,20170331,5.5918
20170228,2066,7.0785,20170331,6.3128
20170228,1528,6.2714,20170331,6.4061
20170228,1415,1.6514,20170331,1.6446
20170228,3315,1.479,20170331,1.7096
20170228,855,4.5361,20170331,4.5537
20170331,763,14.0319,20170428,14.7652
20170331,2066,6.3128,20170428,5.9922
20170331,1963,5.5918,20170428,5.3581
20170331,3301,5.3234,20170428,6.215
20170331,1528,6.4061,20170428,6.2265
20170331,3315,1.7096,20170428,2.0014
20170331,1415,1.6446,20170428,1.6857
20170331,855,4.5537,20170428,4.5449
20170428,2066,5.9922,20170531,5.9828
20170428,3698,2.9932,20170531,3.0826
20170428,1098,8.4715,20170531,8.421
20170428,1030,1.9326,20170531,2.1062
20170428,951,4.6262,20170531,3.826
20170428,855,4.5449,20170531,4.589
20170531,2066,5.9828,20170630,6.2243
20170531,3698,3.0826,20170630,3.0991
